timestamp,n_experts,top_k,batch_size,num_workers,num_epochs,learning_rate,device,train_dataset,valid_dataset,test_dataset,final_train_loss,final_train_acc,final_val_loss,final_val_acc,test_loss,test_acc
2026-01-07T19:29:39.884249,3,2,64,3,3,0.001,cuda,camera1,camera1,UFPR04,1.805234491825104,67.1875,1.9648475050926208,54.6875,0.4018044789545953,83.5615015236864
2026-01-07T19:30:05.716406,3,2,64,3,3,0.001,cuda,camera1,camera1,UFPR05,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.7011786919591647,57.15661391460137
2026-01-07T19:30:06.999522,3,2,64,3,3,0.001,cuda,camera1,camera1,camera1,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.0937913339388998,57.01073492981008
2026-01-07T19:30:07.276499,3,2,64,3,3,0.001,cuda,camera1,camera1,camera2,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.8361040609223505,51.8140589569161
2026-01-07T19:30:08.008036,3,2,64,3,3,0.001,cuda,camera1,camera1,camera3,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.4682462548508364,52.50384024577573
2026-01-07T19:30:09.379155,3,2,64,3,3,0.001,cuda,camera1,camera1,camera4,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.006963376826908,61.78722074675832
2026-01-07T19:30:11.240256,3,2,64,3,3,0.001,cuda,camera1,camera1,camera5,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.3404745646736078,56.6205533596838
2026-01-07T19:30:13.040814,3,2,64,3,3,0.001,cuda,camera1,camera1,camera6,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.2495702940599505,54.603137978772494
2026-01-07T19:30:14.891066,3,2,64,3,3,0.001,cuda,camera1,camera1,camera7,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.1354841371165945,52.36246672582077
2026-01-07T19:30:16.971301,3,2,64,3,3,0.001,cuda,camera1,camera1,camera8,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.4397741725415358,55.31442901234568
2026-01-07T19:30:18.066605,3,2,64,3,3,0.001,cuda,camera1,camera1,camera9,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.2942406263871071,57.78491171749599
2026-01-07T19:32:07.186644,3,2,64,3,3,0.001,cuda,camera1,camera1,PKLot,1.805234491825104,67.1875,1.9648475050926208,54.6875,0.7815368192729536,76.53178660189788
2026-01-07T19:32:18.818825,3,2,64,3,3,0.001,cuda,camera1,camera1,CNR,1.805234491825104,67.1875,1.9648475050926208,54.6875,1.2622178151943844,55.84044128913632
2026-01-07T19:33:28.126405,3,2,128,3,3,0.001,cuda,camera1,camera1,PUC,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.9193676698673112,82.07269552749642
2026-01-07T19:33:44.924065,3,2,128,3,3,0.001,cuda,camera1,camera1,UFPR04,0.3372208829969167,89.0625,0.3393487222492695,86.71875,1.8664622334502032,74.55443715947918
2026-01-07T19:34:10.675050,3,2,128,3,3,0.001,cuda,camera1,camera1,UFPR05,0.3372208829969167,89.0625,0.3393487222492695,86.71875,2.281367600163441,56.98790683786205
2026-01-07T19:34:11.973578,3,2,128,3,3,0.001,cuda,camera1,camera1,camera1,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.7527193641094001,82.03137902559868
2026-01-07T19:34:12.247139,3,2,128,3,3,0.001,cuda,camera1,camera1,camera2,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.4388924980802195,83.33333333333333
2026-01-07T19:34:12.981782,3,2,128,3,3,0.001,cuda,camera1,camera1,camera3,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.455178630556546,86.32872503840245
2026-01-07T19:34:14.357391,3,2,128,3,3,0.001,cuda,camera1,camera1,camera4,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.3549997798857552,88.34557100453054
2026-01-07T19:34:16.225345,3,2,128,3,3,0.001,cuda,camera1,camera1,camera5,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.4663443117810968,84.61791831357048
2026-01-07T19:34:18.026542,3,2,128,3,3,0.001,cuda,camera1,camera1,camera6,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.4227796005861786,88.2095062298108
2026-01-07T19:34:19.860170,3,2,128,3,3,0.001,cuda,camera1,camera1,camera7,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.6299452828837836,84.16149068322981
2026-01-07T19:34:21.970537,3,2,128,3,3,0.001,cuda,camera1,camera1,camera8,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.5376102442416236,85.39737654320987
2026-01-07T19:34:23.071438,3,2,128,3,3,0.001,cuda,camera1,camera1,camera9,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.8034022274689797,81.74157303370787
2026-01-07T19:36:12.156577,3,2,128,3,3,0.001,cuda,camera1,camera1,PKLot,0.3372208829969167,89.0625,0.3393487222492695,86.71875,1.3862043711250769,74.99152733845459
2026-01-07T19:36:23.598990,3,2,128,3,3,0.001,cuda,camera1,camera1,CNR,0.3372208829969167,89.0625,0.3393487222492695,86.71875,0.5431274769316409,85.18650935526159
2026-01-07T19:37:32.801913,3,2,64,3,3,0.001,cuda,camera2,camera2,PUC,2.772217243909836,68.75,0.573466569185257,84.375,3.210284364249944,56.95533277831738
2026-01-07T19:37:49.597902,3,2,64,3,3,0.001,cuda,camera2,camera2,UFPR04,2.772217243909836,68.75,0.573466569185257,84.375,3.74254736374717,52.50831101671438
2026-01-07T19:38:15.423649,3,2,64,3,3,0.001,cuda,camera2,camera2,UFPR05,2.772217243909836,68.75,0.573466569185257,84.375,1.73455121861079,55.72335025380711
2026-01-07T19:38:16.724774,3,2,64,3,3,0.001,cuda,camera2,camera2,camera1,2.772217243909836,68.75,0.573466569185257,84.375,1.2456194138840626,57.01073492981008
2026-01-07T19:38:17.006286,3,2,64,3,3,0.001,cuda,camera2,camera2,camera2,2.772217243909836,68.75,0.573466569185257,84.375,0.9406698218413762,68.93424036281179
2026-01-07T19:38:17.731500,3,2,64,3,3,0.001,cuda,camera2,camera2,camera3,2.772217243909836,68.75,0.573466569185257,84.375,1.5413586573273528,60.03072196620584
2026-01-07T19:38:19.070582,3,2,64,3,3,0.001,cuda,camera2,camera2,camera4,2.772217243909836,68.75,0.573466569185257,84.375,1.027658220695619,75.30073426027184
2026-01-07T19:38:20.942226,3,2,64,3,3,0.001,cuda,camera2,camera2,camera5,2.772217243909836,68.75,0.573466569185257,84.375,1.0415559759265498,68.90645586297761
2026-01-07T19:38:22.699844,3,2,64,3,3,0.001,cuda,camera2,camera2,camera6,2.772217243909836,68.75,0.573466569185257,84.375,1.2654667827695938,68.47023534840794
2026-01-07T19:38:24.566663,3,2,64,3,3,0.001,cuda,camera2,camera2,camera7,2.772217243909836,68.75,0.573466569185257,84.375,1.3206943283055692,58.98402839396629
2026-01-07T19:38:26.672932,3,2,64,3,3,0.001,cuda,camera2,camera2,camera8,2.772217243909836,68.75,0.573466569185257,84.375,1.2096891011812805,66.84027777777777
2026-01-07T19:38:27.749010,3,2,64,3,3,0.001,cuda,camera2,camera2,camera9,2.772217243909836,68.75,0.573466569185257,84.375,1.2183774539675467,71.72953451043338
2026-01-07T19:40:16.548652,3,2,64,3,3,0.001,cuda,camera2,camera2,PKLot,2.772217243909836,68.75,0.573466569185257,84.375,2.94284886886335,55.98399373023046
2026-01-07T19:40:27.868122,3,2,64,3,3,0.001,cuda,camera2,camera2,CNR,2.772217243909836,68.75,0.573466569185257,84.375,1.2064867778914556,66.17294039532152
2026-01-07T19:41:36.883695,3,2,128,3,3,0.001,cuda,camera2,camera2,PUC,0.4350257944315672,92.96875,0.4657493382692337,92.1875,9.590157269747865,53.03495444244022
2026-01-07T19:41:53.701956,3,2,128,3,3,0.001,cuda,camera2,camera2,UFPR04,0.4350257944315672,92.96875,0.4657493382692337,92.1875,14.84492356263024,55.18284236771632
2026-01-07T19:42:19.555419,3,2,128,3,3,0.001,cuda,camera2,camera2,UFPR05,0.4350257944315672,92.96875,0.4657493382692337,92.1875,8.30863487225089,45.31949835771872
2026-01-07T19:42:20.833227,3,2,128,3,3,0.001,cuda,camera2,camera2,camera1,0.4350257944315672,92.96875,0.4657493382692337,92.1875,6.582727088426289,51.5606936416185
2026-01-07T19:42:21.114711,3,2,128,3,3,0.001,cuda,camera2,camera2,camera2,0.4350257944315672,92.96875,0.4657493382692337,92.1875,1.5666116284472602,80.83900226757369
2026-01-07T19:42:21.845143,3,2,128,3,3,0.001,cuda,camera2,camera2,camera3,0.4350257944315672,92.96875,0.4657493382692337,92.1875,3.401776909243827,60.614439324116745
2026-01-07T19:42:23.197060,3,2,128,3,3,0.001,cuda,camera2,camera2,camera4,0.4350257944315672,92.96875,0.4657493382692337,92.1875,3.227322427204935,57.22543352601157
2026-01-07T19:42:25.083430,3,2,128,3,3,0.001,cuda,camera2,camera2,camera5,0.4350257944315672,92.96875,0.4657493382692337,92.1875,3.304739142719068,55.12736056214317
2026-01-07T19:42:26.865609,3,2,128,3,3,0.001,cuda,camera2,camera2,camera6,0.4350257944315672,92.96875,0.4657493382692337,92.1875,3.3678441650313204,59.44854637748039
2026-01-07T19:42:28.718749,3,2,128,3,3,0.001,cuda,camera2,camera2,camera7,0.4350257944315672,92.96875,0.4657493382692337,92.1875,4.22837577411469,58.50709849157054
2026-01-07T19:42:30.833076,3,2,128,3,3,0.001,cuda,camera2,camera2,camera8,0.4350257944315672,92.96875,0.4657493382692337,92.1875,3.969012298701722,59.38464506172839
2026-01-07T19:42:31.908895,3,2,128,3,3,0.001,cuda,camera2,camera2,camera9,0.4350257944315672,92.96875,0.4657493382692337,92.1875,5.221433211595584,55.798555377207066
2026-01-07T19:44:21.639742,3,2,128,3,3,0.001,cuda,camera2,camera2,PKLot,0.4350257944315672,92.96875,0.4657493382692337,92.1875,10.09043544032592,51.53902366696792
2026-01-07T19:44:33.190145,3,2,128,3,3,0.001,cuda,camera2,camera2,CNR,0.4350257944315672,92.96875,0.4657493382692337,92.1875,4.0483879431400425,57.64339343173809
2026-01-07T19:45:42.276460,3,2,64,3,3,0.001,cuda,camera3,camera3,PUC,2.400023460388184,70.3125,1.1417085230350494,73.4375,7.379351350196184,55.01711299199852
2026-01-07T19:45:59.033458,3,2,64,3,3,0.001,cuda,camera3,camera3,UFPR04,2.400023460388184,70.3125,1.1417085230350494,73.4375,11.234700039799492,56.010481115523135
2026-01-07T19:46:24.688998,3,2,64,3,3,0.001,cuda,camera3,camera3,UFPR05,2.400023460388184,70.3125,1.1417085230350494,73.4375,4.789423852739,51.357868020304565
2026-01-07T19:46:25.973363,3,2,64,3,3,0.001,cuda,camera3,camera3,camera1,2.400023460388184,70.3125,1.1417085230350494,73.4375,4.147948312131982,59.73575557390586
2026-01-07T19:46:26.256475,3,2,64,3,3,0.001,cuda,camera3,camera3,camera2,2.400023460388184,70.3125,1.1417085230350494,73.4375,2.8484110220202377,66.21315192743764
2026-01-07T19:46:26.999649,3,2,64,3,3,0.001,cuda,camera3,camera3,camera3,2.400023460388184,70.3125,1.1417085230350494,73.4375,2.35455993402238,71.27496159754224
2026-01-07T19:46:28.368195,3,2,64,3,3,0.001,cuda,camera3,camera3,camera4,2.400023460388184,70.3125,1.1417085230350494,73.4375,2.31478857419011,70.75456959850024
2026-01-07T19:46:30.210383,3,2,64,3,3,0.001,cuda,camera3,camera3,camera5,2.400023460388184,70.3125,1.1417085230350494,73.4375,1.7241435429506136,71.13526570048309
2026-01-07T19:46:31.994055,3,2,64,3,3,0.001,cuda,camera3,camera3,camera6,2.400023460388184,70.3125,1.1417085230350494,73.4375,2.483352778472584,70.5122288878634
2026-01-07T19:46:33.840173,3,2,64,3,3,0.001,cuda,camera3,camera3,camera7,2.400023460388184,70.3125,1.1417085230350494,73.4375,2.5408507682752948,66.72582076308784
2026-01-07T19:46:35.965540,3,2,64,3,3,0.001,cuda,camera3,camera3,camera8,2.400023460388184,70.3125,1.1417085230350494,73.4375,2.2589876727189546,71.22878086419753
2026-01-07T19:46:37.051078,3,2,64,3,3,0.001,cuda,camera3,camera3,camera9,2.400023460388184,70.3125,1.1417085230350494,73.4375,3.637728312840829,61.235955056179776
2026-01-07T19:48:25.239411,3,2,64,3,3,0.001,cuda,camera3,camera3,PKLot,2.400023460388184,70.3125,1.1417085230350494,73.4375,7.356372833070149,54.30375903750565
2026-01-07T19:48:36.634281,3,2,64,3,3,0.001,cuda,camera3,camera3,CNR,2.400023460388184,70.3125,1.1417085230350494,73.4375,2.587915518875021,68.26021077004273
2026-01-07T19:49:45.305350,3,2,128,3,3,0.001,cuda,camera3,camera3,PUC,0.5966092497110367,85.9375,0.140004126355052,96.875,0.6508851939859338,72.13617547754498
2026-01-07T19:50:01.936420,3,2,128,3,3,0.001,cuda,camera3,camera3,UFPR04,0.5966092497110367,85.9375,0.140004126355052,96.875,1.0268103086679865,60.4926586019023
2026-01-07T19:50:27.757535,3,2,128,3,3,0.001,cuda,camera3,camera3,UFPR05,0.5966092497110367,85.9375,0.140004126355052,96.875,1.648388186309968,60.944311734846224
2026-01-07T19:50:29.048662,3,2,128,3,3,0.001,cuda,camera3,camera3,camera1,0.5966092497110367,85.9375,0.140004126355052,96.875,0.6979178379240789,74.66556564822461
2026-01-07T19:50:29.333135,3,2,128,3,3,0.001,cuda,camera3,camera3,camera2,0.5966092497110367,85.9375,0.140004126355052,96.875,0.2912559174001217,87.64172335600907
2026-01-07T19:50:30.050402,3,2,128,3,3,0.001,cuda,camera3,camera3,camera3,0.5966092497110367,85.9375,0.140004126355052,96.875,0.3257101151142634,87.25038402457757
2026-01-07T19:50:31.394024,3,2,128,3,3,0.001,cuda,camera3,camera3,camera4,0.5966092497110367,85.9375,0.140004126355052,96.875,0.355775767816833,86.14279018903297
2026-01-07T19:50:33.250613,3,2,128,3,3,0.001,cuda,camera3,camera3,camera5,0.5966092497110367,85.9375,0.140004126355052,96.875,0.3784051309290685,84.3544137022398
2026-01-07T19:50:35.046633,3,2,128,3,3,0.001,cuda,camera3,camera3,camera6,0.5966092497110367,85.9375,0.140004126355052,96.875,0.3679466658302778,85.22150438394094
2026-01-07T19:50:36.897482,3,2,128,3,3,0.001,cuda,camera3,camera3,camera7,0.5966092497110367,85.9375,0.140004126355052,96.875,0.3965559412877187,83.3740017746229
2026-01-07T19:50:38.989391,3,2,128,3,3,0.001,cuda,camera3,camera3,camera8,0.5966092497110367,85.9375,0.140004126355052,96.875,0.3157298157083583,86.72839506172839
2026-01-07T19:50:40.051526,3,2,128,3,3,0.001,cuda,camera3,camera3,camera9,0.5966092497110367,85.9375,0.140004126355052,96.875,0.3707767912210562,85.3330658105939
2026-01-07T19:52:28.358311,3,2,128,3,3,0.001,cuda,camera3,camera3,PKLot,0.5966092497110367,85.9375,0.140004126355052,96.875,0.9441906276011272,67.70927474017171
2026-01-07T19:52:39.812105,3,2,128,3,3,0.001,cuda,camera3,camera3,CNR,0.5966092497110367,85.9375,0.140004126355052,96.875,0.3944515878200725,84.23991691778606
2026-01-07T19:53:48.725642,3,2,64,3,3,0.001,cuda,camera4,camera4,PUC,0.3734431266784668,87.5,0.1662713550031185,92.1875,2.7405141859160533,67.70009481522594
2026-01-07T19:54:05.440576,3,2,64,3,3,0.001,cuda,camera4,camera4,UFPR04,0.3734431266784668,87.5,0.1662713550031185,92.1875,5.87253873510234,56.3636993258842
2026-01-07T19:54:31.153795,3,2,64,3,3,0.001,cuda,camera4,camera4,UFPR05,0.3734431266784668,87.5,0.1662713550031185,92.1875,3.2446574873747163,57.0991340698716
2026-01-07T19:54:32.439292,3,2,64,3,3,0.001,cuda,camera4,camera4,camera1,0.3734431266784668,87.5,0.1662713550031185,92.1875,1.7548495760089473,71.99009083402147
2026-01-07T19:54:32.722987,3,2,64,3,3,0.001,cuda,camera4,camera4,camera2,0.3734431266784668,87.5,0.1662713550031185,92.1875,0.8573196604847908,71.31519274376417
2026-01-07T19:54:33.482030,3,2,64,3,3,0.001,cuda,camera4,camera4,camera3,0.3734431266784668,87.5,0.1662713550031185,92.1875,0.920912920113872,79.50844854070661
2026-01-07T19:54:34.888508,3,2,64,3,3,0.001,cuda,camera4,camera4,camera4,0.3734431266784668,87.5,0.1662713550031185,92.1875,0.406882100655183,88.61115450710827
2026-01-07T19:54:36.764280,3,2,64,3,3,0.001,cuda,camera4,camera4,camera5,0.3734431266784668,87.5,0.1662713550031185,92.1875,0.5781983530050829,86.08915239350021
2026-01-07T19:54:38.553854,3,2,64,3,3,0.001,cuda,camera4,camera4,camera6,0.3734431266784668,87.5,0.1662713550031185,92.1875,0.6165138815849249,86.04060913705584
2026-01-07T19:54:40.433270,3,2,64,3,3,0.001,cuda,camera4,camera4,camera7,0.3734431266784668,87.5,0.1662713550031185,92.1875,0.8665363476314443,81.86557231588287
2026-01-07T19:54:42.528712,3,2,64,3,3,0.001,cuda,camera4,camera4,camera8,0.3734431266784668,87.5,0.1662713550031185,92.1875,0.7978535298442031,83.13078703703704
2026-01-07T19:54:43.595143,3,2,64,3,3,0.001,cuda,camera4,camera4,camera9,0.3734431266784668,87.5,0.1662713550031185,92.1875,1.460328909735649,75.78250401284109
2026-01-07T19:56:32.641312,3,2,64,3,3,0.001,cuda,camera4,camera4,PKLot,0.3734431266784668,87.5,0.1662713550031185,92.1875,3.33857600486863,63.45988194758247
2026-01-07T19:56:43.965912,3,2,64,3,3,0.001,cuda,camera4,camera4,CNR,0.3734431266784668,87.5,0.1662713550031185,92.1875,0.8686086334742622,82.27182184994126
2026-01-07T19:57:52.888651,3,2,128,3,3,0.001,cuda,camera4,camera4,PUC,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.4960186501108465,85.48344202395819
2026-01-07T19:58:09.686097,3,2,128,3,3,0.001,cuda,camera4,camera4,UFPR04,0.4677039124071598,89.84375,0.3096997626125812,87.5,1.2167085146027972,70.04455628405208
2026-01-07T19:58:35.519913,3,2,128,3,3,0.001,cuda,camera4,camera4,UFPR05,0.4677039124071598,89.84375,0.3096997626125812,87.5,1.3742737607723037,62.72917288742909
2026-01-07T19:58:36.806002,3,2,128,3,3,0.001,cuda,camera4,camera4,camera1,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.9912236304659592,71.62675474814203
2026-01-07T19:58:37.087327,3,2,128,3,3,0.001,cuda,camera4,camera4,camera2,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.8557714340942246,73.92290249433107
2026-01-07T19:58:37.814960,3,2,128,3,3,0.001,cuda,camera4,camera4,camera3,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.890138269347303,72.90322580645162
2026-01-07T19:58:39.172672,3,2,128,3,3,0.001,cuda,camera4,camera4,camera4,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.4123090880538397,84.23683799406342
2026-01-07T19:58:41.056016,3,2,128,3,3,0.001,cuda,camera4,camera4,camera5,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.6296395036735033,79.38076416337286
2026-01-07T19:58:42.842951,3,2,128,3,3,0.001,cuda,camera4,camera4,camera6,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.5687286628898219,80.36455929856945
2026-01-07T19:58:44.675131,3,2,128,3,3,0.001,cuda,camera4,camera4,camera7,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.5645086838738292,80.02440106477374
2026-01-07T19:58:46.791290,3,2,128,3,3,0.001,cuda,camera4,camera4,camera8,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.6982863300974355,77.89351851851852
2026-01-07T19:58:47.867263,3,2,128,3,3,0.001,cuda,camera4,camera4,camera9,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.6409848214437565,81.03932584269663
2026-01-07T20:00:36.903707,3,2,128,3,3,0.001,cuda,camera4,camera4,PKLot,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.813847810540254,77.74214160641662
2026-01-07T20:00:48.288555,3,2,128,3,3,0.001,cuda,camera4,camera4,CNR,0.4677039124071598,89.84375,0.3096997626125812,87.5,0.6557158240744101,78.79190288914994
2026-01-07T20:01:57.238894,3,2,64,3,3,0.001,cuda,camera5,camera5,PUC,0.2288663681829348,98.4375,0.4100832194089889,89.0625,5.038803067001469,64.1479926922899
2026-01-07T20:02:14.039897,3,2,64,3,3,0.001,cuda,camera5,camera5,UFPR04,0.2288663681829348,98.4375,0.4100832194089889,89.0625,10.87311801433211,57.28368270385077
2026-01-07T20:02:39.866307,3,2,64,3,3,0.001,cuda,camera5,camera5,UFPR05,0.2288663681829348,98.4375,0.4100832194089889,89.0625,4.780001026336464,60.10301582561959
2026-01-07T20:02:41.154872,3,2,64,3,3,0.001,cuda,camera5,camera5,camera1,0.2288663681829348,98.4375,0.4100832194089889,89.0625,4.0454774480117,63.963666391412055
2026-01-07T20:02:41.431043,3,2,64,3,3,0.001,cuda,camera5,camera5,camera2,0.2288663681829348,98.4375,0.4100832194089889,89.0625,4.388567652021136,53.28798185941043
2026-01-07T20:02:42.183123,3,2,64,3,3,0.001,cuda,camera5,camera5,camera3,0.2288663681829348,98.4375,0.4100832194089889,89.0625,3.0943831211211634,69.52380952380952
2026-01-07T20:02:43.526913,3,2,64,3,3,0.001,cuda,camera5,camera5,camera4,0.2288663681829348,98.4375,0.4100832194089889,89.0625,1.855834446143155,78.86267770660834
2026-01-07T20:02:45.363424,3,2,64,3,3,0.001,cuda,camera5,camera5,camera5,0.2288663681829348,98.4375,0.4100832194089889,89.0625,2.298450360068104,74.70355731225297
2026-01-07T20:02:47.122084,3,2,64,3,3,0.001,cuda,camera5,camera5,camera6,0.2288663681829348,98.4375,0.4100832194089889,89.0625,2.227405852717227,77.33041070604523
2026-01-07T20:02:48.995515,3,2,64,3,3,0.001,cuda,camera5,camera5,camera7,0.2288663681829348,98.4375,0.4100832194089889,89.0625,2.696124409107452,72.29370008873114
2026-01-07T20:02:51.097300,3,2,64,3,3,0.001,cuda,camera5,camera5,camera8,0.2288663681829348,98.4375,0.4100832194089889,89.0625,2.6025124253176246,72.62731481481481
2026-01-07T20:02:52.155922,3,2,64,3,3,0.001,cuda,camera5,camera5,camera9,0.2288663681829348,98.4375,0.4100832194089889,89.0625,5.167173871627221,63.74398073836276
2026-01-07T20:04:40.870523,3,2,64,3,3,0.001,cuda,camera5,camera5,PKLot,0.2288663681829348,98.4375,0.4100832194089889,89.0625,5.869852156467126,62.141853535924085
2026-01-07T20:04:52.249602,3,2,64,3,3,0.001,cuda,camera5,camera5,CNR,0.2288663681829348,98.4375,0.4100832194089889,89.0625,2.855435452146013,72.16235081805335
2026-01-07T20:06:01.062998,3,2,128,3,3,0.001,cuda,camera5,camera5,PUC,0.2359582515782676,95.3125,0.0309547414726694,99.21875,12.743031047405209,53.80272651588733
2026-01-07T20:06:17.842226,3,2,128,3,3,0.001,cuda,camera5,camera5,UFPR04,0.2359582515782676,95.3125,0.0309547414726694,99.21875,26.82650240450173,30.892741712069444
2026-01-07T20:06:43.653801,3,2,128,3,3,0.001,cuda,camera5,camera5,UFPR05,0.2359582515782676,95.3125,0.0309547414726694,99.21875,12.962271536623687,54.53045685279188
2026-01-07T20:06:44.925431,3,2,128,3,3,0.001,cuda,camera5,camera5,camera1,0.2359582515782676,95.3125,0.0309547414726694,99.21875,4.6315743490269305,76.05284888521882
2026-01-07T20:06:45.198335,3,2,128,3,3,0.001,cuda,camera5,camera5,camera2,0.2359582515782676,95.3125,0.0309547414726694,99.21875,1.7508507908454962,83.78684807256236
2026-01-07T20:06:45.931360,3,2,128,3,3,0.001,cuda,camera5,camera5,camera3,0.2359582515782676,95.3125,0.0309547414726694,99.21875,1.5881019347146446,87.09677419354838
2026-01-07T20:06:47.280794,3,2,128,3,3,0.001,cuda,camera5,camera5,camera4,0.2359582515782676,95.3125,0.0309547414726694,99.21875,1.5647876824338314,87.78315888142478
2026-01-07T20:06:49.139561,3,2,128,3,3,0.001,cuda,camera5,camera5,camera5,0.2359582515782676,95.3125,0.0309547414726694,99.21875,1.5501563563052945,86.52832674571805
2026-01-07T20:06:50.929532,3,2,128,3,3,0.001,cuda,camera5,camera5,camera6,0.2359582515782676,95.3125,0.0309547414726694,99.21875,1.456217406531091,89.54776188278727
2026-01-07T20:06:52.780002,3,2,128,3,3,0.001,cuda,camera5,camera5,camera7,0.2359582515782676,95.3125,0.0309547414726694,99.21875,2.0635645864118577,82.6086956521739
2026-01-07T20:06:54.887713,3,2,128,3,3,0.001,cuda,camera5,camera5,camera8,0.2359582515782676,95.3125,0.0309547414726694,99.21875,1.851279977137039,86.48726851851852
2026-01-07T20:06:55.996262,3,2,128,3,3,0.001,cuda,camera5,camera5,camera9,0.2359582515782676,95.3125,0.0309547414726694,99.21875,2.997613746481828,79.65489566613162
2026-01-07T20:08:44.587770,3,2,128,3,3,0.001,cuda,camera5,camera5,PKLot,0.2359582515782676,95.3125,0.0309547414726694,99.21875,14.948592909054147,50.47146831224582
2026-01-07T20:08:55.983356,3,2,128,3,3,0.001,cuda,camera5,camera5,CNR,0.2359582515782676,95.3125,0.0309547414726694,99.21875,2.118528029585656,84.82898343463235
2026-01-07T20:10:04.600794,3,2,64,3,3,0.001,cuda,camera6,camera6,PUC,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.4972870255975601,86.71025854493317
2026-01-07T20:10:21.288709,3,2,64,3,3,0.001,cuda,camera6,camera6,UFPR04,1.6343781054019928,71.875,0.2403128016740083,92.1875,1.5957598488233111,66.90599316649737
2026-01-07T20:10:47.300967,3,2,64,3,3,0.001,cuda,camera6,camera6,UFPR05,1.6343781054019928,71.875,0.2403128016740083,92.1875,1.4675915493212368,62.79486413854882
2026-01-07T20:10:48.613408,3,2,64,3,3,0.001,cuda,camera6,camera6,camera1,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.8651534432643339,78.82741535920727
2026-01-07T20:10:48.893457,3,2,64,3,3,0.001,cuda,camera6,camera6,camera2,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.9140477297561508,77.09750566893425
2026-01-07T20:10:49.633230,3,2,64,3,3,0.001,cuda,camera6,camera6,camera3,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.6785701457045826,80.2457757296467
2026-01-07T20:10:51.007460,3,2,64,3,3,0.001,cuda,camera6,camera6,camera4,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.4231755156208997,90.14216528667396
2026-01-07T20:10:52.885229,3,2,64,3,3,0.001,cuda,camera6,camera6,camera5,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.5372101670555901,86.20992534036013
2026-01-07T20:10:54.671760,3,2,64,3,3,0.001,cuda,camera6,camera6,camera6,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.5350573247511669,88.14028610982926
2026-01-07T20:10:56.555942,3,2,64,3,3,0.001,cuda,camera6,camera6,camera7,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.4554276472182139,88.76441881100266
2026-01-07T20:10:58.702060,3,2,64,3,3,0.001,cuda,camera6,camera6,camera8,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.5931583830258913,86.04359567901234
2026-01-07T20:10:59.809667,3,2,64,3,3,0.001,cuda,camera6,camera6,camera9,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.8598759288493639,80.97913322632424
2026-01-07T20:12:48.980284,3,2,64,3,3,0.001,cuda,camera6,camera6,PKLot,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.8946974851455963,78.02685833709896
2026-01-07T20:13:00.418801,3,2,64,3,3,0.001,cuda,camera6,camera6,CNR,1.6343781054019928,71.875,0.2403128016740083,92.1875,0.5970205840023645,85.61383795563273
2026-01-07T20:14:09.465075,3,2,128,3,3,0.001,cuda,camera6,camera6,PUC,1.0516470354050398,92.1875,0.136607889086008,93.75,5.030075454544309,54.37653207529716
